geneName	geneChromosome	strand	exonNumber	geneLength
Loxl1	chr9	-	7	3338
Loxl2	chr14	+	14	5180
Loxl3	chr6	+	14	4049
Loxl4	chr19	-	15	5437
Lpar1	chr4	-	5	3522
Lpar2	chr8	+	3	5701
Lpar3	chr3	+	3	2494
Lpar4	chrX	+	3	4237
Lpar5	chr6	+	3	1515
Lpar6	chr14	+	1	2468
Lpcat1	chr13	+	14	154
Lpcat2	chr8	+	14	273
Lpcat2b	chr5	+	2	278
Lpcat3	chr6	+	13	241
Lpcat4	chr2	+	14	184
Lpgat1	chr1	+	9	720
Lphn1	chr8	+	23	8188
Lphn2	chr3	-	24	6052
Lphn3	chr5	+	28	5812
Lpin1	chr12	-	22	5725
Lpin2	chr17	+	21	5868
Lpin3	chr2	+	21	3523
Lpl	chr8	+	10	4049
Lpo	chr11	-	13	2927
Lpp	chr16	+	16	15996
Lpxn	chr19	+	9	1673
Lrat	chr3	-	2	534
Lrba	chr3	+	57	11507
Lrch1	chr14	-	20	4707
Lrch2	chrX	-	21	3616
Lrch3	chr16	+	21	5918
Lrch4	chr5	+	18	3081
Lrch4-sap25	chr5	+	22	4513
Lrdd	chr7	-	15	2900
Lrfn1	chr7	+	7	2782
Lrfn2	chr17	+	3	3001
Lrfn3	chr7	-	3	2861
Lrfn4	chr19	-	3	2919
Lrfn5	chr12	+	4	3726
Lrg1	chr17	-	2	1353
Lrguk	chr6	+	20	3058
Lrig1	chr6	-	19	4966
Lrig2	chr3	-	18	7112
Lrig3	chr10	+	19	4050
Lrit1	chr14	+	4	429
Lrit2	chr14	+	3	277
Lrit3	chr3	-	4	166
Lrmp	chr6	+	19	2313
Lrp1	chr10	-	89	14891
Lrp10	chr14	+	7	3012
Lrp11	chr10	+	7	3397
Lrp12	chr15	-	7	4064
Lrp1b	chr2	-	91	14743
Lrp2	chr2	-	79	15467
Lrp2bp	chr8	+	9	3420
Lrp3	chr7	-	8	3938
Lrp4	chr2	+	37	9407
Lrp5	chr19	-	23	5172
Lrp6	chr6	-	23	9366
Lrp8	chr4	+	20	7677
Lrpap1	chr5	-	8	2907
Lrpprc	chr17	-	38	4621
Lrr1	chr12	+	4	1501
Lrrc1	chr9	-	15	3139
Lrrc10	chr10	+	1	1428
Lrrc10b	chr19	-	1	2077
Lrrc14	chr15	+	6	2277
Lrrc14b	chr13	-	2	2746
Lrrc15	chr16	-	2	5308
Lrrc16a	chr13	-	38	5158
Lrrc16b	chr14	+	40	4598
Lrrc17	chr5	+	4	2188
Lrrc18	chr14	+	4	2717
Lrrc19	chr4	-	5	2773
Lrrc2	chr9	+	9	3655
Lrrc20	chr10	+	5	2621
Lrrc23	chr6	-	8	1470
Lrrc24	chr15	-	6	1904
Lrrc25	chr8	+	3	1273
Lrrc26	chr2	+	2	1207
Lrrc27	chr7	+	14	2711
Lrrc28	chr7	-	11	4261
Lrrc29	chr8	-	5	1923
Lrrc3	chr10	-	2	4296
Lrrc30	chr17	-	1	1759
Lrrc32	chr7	+	2	3816
Lrrc33	chr16	-	4	3559
Lrrc34	chr3	-	11	1840
Lrrc36	chr8	+	14	2498
Lrrc38	chr4	+	2	2327
Lrrc39	chr3	+	9	5230
Lrrc3b	chr14	-	2	1660
Lrrc4	chr6	-	1	3622
Lrrc40	chr3	+	15	4092
Lrrc41	chr4	+	10	2869
Lrrc42	chr4	-	8	1756
Lrrc43	chr5	+	12	2045
Lrrc45	chr11	+	18	2463
Lrrc46	chr11	-	8	1298
Lrrc47	chr4	+	7	3395
Lrrc48	chr11	+	14	1858
Lrrc49	chr9	-	18	3109
Lrrc4b	chr7	+	3	2719
Lrrc4c	chr2	+	3	3475
Lrrc50	chr8	+	12	2821
Lrrc51	chr7	-	5	1096
Lrrc52	chr1	-	2	1137
Lrrc55	chr2	-	3	2900
Lrrc56	chr7	+	14	2628
Lrrc57	chr2	-	6	2115
Lrrc58	chr16	+	4	8592
Lrrc59	chr11	+	7	2780
Lrrc6	chr15	-	12	2084
Lrrc61	chr6	+	3	2910
Lrrc63	chr14	-	10	2519
Lrrc66	chr5	-	5	3093
Lrrc67	chr1	-	9	1500
Lrrc68	chr7	-	13	2971
Lrrc69	chr4	-	8	1210
Lrrc7	chr3	-	28	5918
Lrrc8a	chr2	+	4	4254
Lrrc8b	chr5	+	5	2841
Lrrc8c	chr5	+	4	2829
Lrrc8d	chr5	+	4	4199
Lrrc8e	chr8	+	3	3878
Lrrc9	chr12	+	33	5247
Lrrcc1	chr3	+	20	5930
Lrrfip1	chr1	+	25	5743
Lrrfip2	chr9	+	15	3260
Lrriq1	chr10	-	26	5293
Lrriq3	chr3	+	8	2650
Lrriq4	chr3	+	8	2387
Lrrk1	chr7	-	34	7454
Lrrk2	chr15	+	51	8230
Lrrn1	chr6	+	2	3756
Lrrn2	chr1	+	2	3346
Lrrn3	chr12	-	2	3185
Lrrn4	chr2	-	5	3475
Lrrn4cl	chr19	+	2	2583
Lrrtm1	chr6	+	2	251
Lrrtm2	chr18	-	2	566
Lrrtm3	chr10	-	3	384
Lrrtm4	chr6	+	3	368
Lrsam1	chr2	-	25	3973
Lrtm1	chr14	+	3	730
Lrtm2	chr6	-	6	365
Lrwd1	chr5	-	15	2179
Lsamp	chr16	+	6	2467
Lsg1	chr16	-	14	2302
Lsm1	chr8	+	4	2360
Lsm10	chr4	+	2	913
Lsm11	chr11	-	4	6453
Lsm12	chr11	-	5	1224
Lsm14a	chr7	-	11	2723
Lsm14b	chr2	+	9	2534
Lsm2	chr17	+	7	1135
Lsm3	chr6	+	4	631
Lsm4	chr8	+	5	942
Lsm5	chr6	-	5	501
Lsm6	chr8	-	5	3801
Lsm7	chr10	-	4	468
Lsmd1	chr11	+	3	518
Lsp1	chr7	+	12	1925
Lsr	chr7	-	10	2177
Lss	chr10	+	22	3102
Lst1	chr17	-	4	40
Lta	chr17	-	4	137
Lta4h	chr10	+	19	200
Ltb	chr17	+	3	108
Ltb4r1	chr14	+	2	139
Ltb4r2	chr14	+	2	143
Ltbp1	chr17	+	34	674
Ltbp2	chr12	-	35	647
Ltbp3	chr19	+	28	506
Ltbp4	chr7	-	34	545
Ltbr	chr6	-	10	204
Ltc4s	chr11	-	5	58
Ltf	chr9	+	17	265
Ltk	chr2	-	19	313
Ltn1	chr16	-	30	762
Ltv1	chr10	-	11	173
Luc7l	chr17	+	10	6636
Luc7l2	chr6	+	10	6410
Luc7l3	chr11	-	11	3296
Lum	chr10	+	3	2075
Luzp1	chr4	+	5	7529
Luzp2	chr7	+	12	5274
Luzp4	chrX	+	7	2025
Lxn	chr3	-	6	1092
Ly6a	chr15	-	4	828
Ly6c1	chr15	-	4	842
Ly6c2	chr15	-	4	801
Ly6d	chr15	-	3	691
Ly6e	chr15	+	4	2301
Ly6f	chr15	+	4	877
Ly6g5b	chr17	-	3	1055
Ly6g5c	chr17	+	3	450
Ly6g6c	chr17	+	3	960
Ly6g6d	chr17	-	3	605
Ly6g6e	chr17	+	3	1137
Ly6g6f	chr17	-	6	1068
Ly6h	chr15	-	5	1368
Ly6i	chr15	-	3	878
Ly6k	chr15	-	4	773
Ly75	chr2	-	35	5172
Ly86	chr13	+	5	997
Ly9	chr1	-	10	2449
Ly96	chr1	+	5	603
Lyar	chr5	+	9	1551
Lyg1	chr1	-	6	798
Lyg2	chr1	-	6	2564
Lyl1	chr8	+	4	1801
Lyn	chr4	+	13	3456
Lynx1	chr15	-	4	3952
Lypd1	chr1	-	3	2044
Lypd2	chr15	-	3	492
Lypd3	chr7	+	5	1629
Lypd4	chr7	-	5	1095
Lypd5	chr7	+	5	935
Lypd6	chr2	+	6	3660
Lypd6b	chr2	+	10	2285
Lypla1	chr1	+	9	2433
Lypla2	chr4	-	10	1593
Lyplal1	chr1	-	5	1577
Lyrm1	chr7	+	4	1276
Lyrm2	chr4	+	3	1330
Lyrm4	chr13	-	3	1515
Lyrm5	chr6	+	3	1623
Lyrm7	chr11	-	5	2180
Lysmd1	chr3	+	3	2401
Lysmd2	chr9	+	3	1200
Lysmd3	chr13	+	3	3126
Lysmd4	chr7	+	3	3383
Lyst	chr13	+	53	1155
Lyve1	chr7	-	6	2607
Lyz1	chr10	-	4	1265
Lyz2	chr10	-	4	1057
Lyzl1	chr18	+	5	850
Lyzl4	chr9	-	6	996
Lyzl6	chr11	-	5	882
Lzic	chr4	+	7	1777
Lztfl1	chr9	-	10	338
Lztr1	chr16	+	21	302
Lzts1	chr8	-	3	178
Lzts2	chr19	+	6	290
M6pr	chr6	+	7	2222
Mab21l1	chr3	+	1	2778
Mab21l2	chr3	-	1	2703
Mab21l3	chr3	-	7	3558
Macc1	chr12	+	4	3816
Macf1	chr4	-	98	23495
Macrod1	chr19	+	11	1275
Macrod2	chr2	+	21	5041
Mad1l1	chr5	-	18	2640
Mad2l1	chr6	+	5	1725
Mad2l1bp	chr17	-	3	1272
Mad2l2	chr4	+	8	1224
Madcam1	chr10	+	5	1420
Madd	chr2	-	38	6394
Maea	chr5	+	9	2128
Mael	chr1	-	12	1546
Maf	chr8	-	1	3642
Maf1	chr15	+	9	1749
Mafa	chr15	-	1	1080
Mafb	chr2	-	1	3389
Maff	chr15	+	3	1800
Mafg	chr11	-	3	1634
Mafk	chr5	+	3	2825
Mag	chr7	-	13	2427
Magea1	chrX	-	1	1272
Magea10	chrX	-	4	1821
Magea2	chrX	-	4	1685
Magea3	chrX	-	1	1107
Magea4	chrX	+	1	948
Magea5	chrX	-	3	1563
Magea6	chrX	-	2	1201
Magea8	chrX	-	4	1646
Mageb1	chrX	+|-	2	2286
Mageb16	chrX	-	5	1946
Mageb16-ps1	chrX	-	1	3482
Mageb18	chrX	-	5	2160
Mageb2	chrX	+|-	2	1986
Mageb3	chr2	-	1	2322
Mageb4	chrX	-	3	2401
Mageb5	chrX	-	2	1251
Maged1	chrX	-	13	2752
Maged2	chrX	-	14	2214
Magee1	chrX	+	1	3516
Magee2	chrX	-	1	2316
Mageh1	chrX	-	1	1398
Magel2	chr7	+	1	4662
Magi1	chr6	-	26	9757
Magi2	chr5	+	24	7233
Magi3	chr3	-	22	6666
Magix	chrX	-	7	2908
Magoh	chr4	+	5	608
Magohb	chr6	-	5	766
Magt1	chrX	-	10	449
Mak	chr13	-	15	3565
Mak16	chr8	-	10	1857
Mal	chr2	-	4	2778
Mal2	chr15	+	4	2775
Malat1	chr19	-	1	698
Mall	chr2	-	4	1967
Malt1	chr18	+	16	493
Mamdc2	chr19	-	14	3338
Mamdc4	chr2	-	29	3990
Maml1	chr11	-	5	5552
Maml2	chr9	+	5	6139
Maml3	chr3	-	5	6512
Mamld1	chrX	+	8	3352
Mamstr	chr7	+	10	213
Man1a	chr10	-	13	3889
Man1a2	chr3	-	13	7943
Man1b1	chr2	+	13	3742
Man1c1	chr4	-	12	4715
Man2a1	chr17	+	22	6078
Man2a2	chr7	-	24	6554
Man2b1	chr8	+	24	4325
Man2b2	chr5	-	19	3434
Man2c1	chr9	+	26	3221
Manba	chr3	+	17	3674
Manbal	chr2	+	3	1107
Manea	chr4	-	5	4628
Maneal	chr4	-	4	2727
Manf	chr9	-	4	2206
Mansc1	chr6	-	4	2376
Maoa	chrX	+	15	4161
Maob	chrX	-	15	2412
Map1lc3a	chr2	+	4	965
Map1lc3b	chr8	+	4	1712
Map2k1	chr9	-	11	2387
Map2k2	chr10	+	11	2373
Map2k3	chr11	+	12	2166
Map2k4	chr11	-	11	3694
Map2k5	chr9	-	22	2258
Map2k6	chr11	+	12	2064
Map2k7	chr8	+	12	3546
Map3k1	chr13	-	20	6961
Map3k10	chr7	-	10	3690
Map3k11	chr19	+	12	3803
Map3k12	chr15	-	16	5528
Map3k13	chr16	+	13	6709
Map3k14	chr11	-	16	4173
Map3k15	chrX	+	29	4348
Map3k2	chr18	+	17	10791
Map3k3	chr11	+	16	3149
Map3k4	chr17	-	27	5305
Map3k5	chr10	+	30	5393
Map3k6	chr4	+	29	4333
Map3k7	chr4	+	17	5762
Map3k8	chr18	-	8	2507
Map3k9	chr12	-	11	11890
Map4k1	chr7	+	32	2698
Map4k2	chr19	+	32	2466
Map4k3	chr17	-	34	4231
Map4k4	chr1	+	31	5620
Map4k5	chr12	-	31	4454
Map6d1	chr16	-	3	3274
Mapk1	chr16	+	9	5700
Mapk10	chr5	-	14	7203
Mapk11	chr15	-	12	2442
Mapk12	chr15	-	12	1890
Mapk13	chr17	+	12	1388
Mapk14	chr17	+	15	3788
Mapk15	chr15	+	14	1930
Mapk1ip1	chr7	-	2	1524
Mapk1ip1l	chr14	+	4	4493
Mapk3	chr7	+	9	1772
Mapk4	chr18	-	6	4613
Mapk6	chr9	-	7	4242
Mapk7	chr11	-	7	2926
Mapk8	chr14	-	12	5756
Mapk8ip1	chr2	-	13	3461
Mapk8ip2	chr15	+	12	3539
Mapk8ip3	chr17	-	33	5615
Mapk9	chr11	+	13	4754
Mapkap1	chr2	+	11	3018
Mapkapk2	chr1	-	10	2567
Mapkapk3	chr9	-	11	2816
Mapkapk5	chr5	-	14	2208
Mapkbp1	chr2	+	30	6937
Mapre1	chr2	+	7	7327
Mapre2	chr18	+	10	4333
Mapre3	chr5	+	7	1906
Mapt	chr11	+	12	534
March1	chr8	+	10	4822
March10	chr11	-	13	3621
March11	chr15	+	4	1547
March2	chr17	-	6	3425
March3	chr18	-	5	1754
March4	chr1	-	4	4187
March5	chr19	+	6	5286
March6	chr15	-	26	6236
March7	chr2	+	10	2719
March8	chr6	+	7	4521
March9	chr10	-	4	1998
Marcks	chr10	-	2	4186
Marcksl1	chr4	+	2	1601
Marcksl1-ps4	chr13	+	1	1043
Marco	chr1	-	17	1985
Mark1	chr1	-	18	4565
Mark2	chr19	-	20	5075
Mark3	chr12	+	17	3388
Mark4	chr7	-	17	2259
Mars	chr10	-	22	2963
Mars2	chr1	+	1	2882
Marveld1	chr19	+	2	3077
Marveld2	chr13	-	7	3382
Marveld3	chr8	-	4	3205
Mas1	chr17	-	9	2475
Masp1	chr16	-	16	2752
Masp2	chr4	+	12	3217
Mast1	chr8	-	26	478
Mast2	chr4	-	30	559
Mast3	chr8	-	26	521
Mast4	chr13	-	29	1053
Mastl	chr2	-	12	458
Mat1a	chr14	+	9	317
Mat2a	chr6	-	9	276
Mat2b	chr11	-	8	223
Matk	chr10	+	14	168
Matn1	chr4	+	8	197
Matn2	chr15	+	19	344
Matn3	chr12	+	8	297
Matn4	chr2	-	11	226
Matr3	chr18	+	15	441
Mau2	chr8	-	19	5372
Mavs	chr2	+	8	3189
Max	chr12	-	5	2005
Maz	chr7	-	5	2371
Mb	chr15	-	4	1252
Mbd1	chr18	+	15	2672
Mbd2	chr18	+	7	1850
Mbd3	chr10	-	7	1589
Mbd3l1	chr9	+	3	828
Mbd3l2	chr9	+	3	2155
Mbd4	chr6	-	8	3584
Mbd5	chr2	+	17	7055
Mbd6	chr10	-	13	4046
Mbip	chr12	-	9	1508
Mbl1	chr14	+	5	923
Mbl2	chr19	+	6	1069
Mblac1	chr5	+	1	1308
Mblac2	chr13	+	2	3881
Mbnl1	chr3	+	10	5580
Mbnl2	chr14	+	9	4553
Mbnl3	chrX	-	8	8671
Mboat1	chr13	+	13	282
Mboat2	chr12	+	13	274
Mboat4	chr8	+	3	183
Mboat7	chr7	-	8	285
Mbp	chr18	+	10	6718
Mbtd1	chr11	+	16	515
Mbtps1	chr8	-	24	426
Mbtps2	chrX	-	11	474
Mc1r	chr8	+	1	3666
Mc2r	chr18	-	3	1570
Mc3r	chr2	+	1	2623
Mc4r	chr18	-	1	2765
Mc5r	chr18	+	2	1162
Mcam	chr9	+	16	2892
Mcart1	chr4	-	3	442
Mcart6	chrX	-	8	322
Mcat	chr15	-	4	187
Mcc	chr18	-	20	8427
Mccc1	chr3	-	19	2979
Mccc2	chr13	-	17	2124
Mcee	chr7	+	3	696
Mcf2	chrX	-	25	3614
Mcf2l	chr8	+	32	5512
Mcfd2	chr17	-	5	2275
Mchr1	chr15	+	2	2189
Mcl1	chr3	+	3	3488
Mcm10	chr2	-	20	3494
Mcm2	chr6	-	16	3371
Mcm3	chr1	-	17	2886
Mcm3ap	chr10	+	29	6383
Mcm4	chr16	-	16	3589
Mcm5	chr8	+	17	3422
Mcm6	chr1	-	17	2901
Mcm7	chr5	-	15	2396
Mcm8	chr2	+	18	3194
Mcm9	chr10	-	14	3873
Mcmbp	chr7	-	16	4153
Mcoln1	chr8	+	14	2002
Mcoln2	chr3	+	15	2666
Mcoln3	chr3	+	12	1712
Mcph1	chr8	+	14	4619
Mcpt1	chr14	+	5	101
Mcpt2	chr14	+	5	95
Mcpt4	chr14	-	5	97
Mcpt8	chr14	-	5	81
Mcpt9	chr14	-	5	198
Mcpt-ps1	chr14	-	4	77
Mcrs1	chr15	-	15	1916
Mctp1	chr13	+	21	423
Mctp2	chr7	-	23	570
Mcts1	chrX	+	6	85
Mcts2	chr2	+	1	79
Mdc1	chr17	+	16	7352
Mdfi	chr17	-	6	1721
Mdfic	chr6	+	5	3435
Mdga1	chr17	-	16	7566
Mdga2	chr12	-	17	9834
Mdh1	chr11	-	9	1958
Mdh1b	chr1	-	11	1711
Mdh2	chr5	+	9	1282
Mdk	chr2	-	6	1305
Mdm1	chr10	+	15	3151
Mdm2	chr10	-	12	3027
Mdm4	chr1	-	12	3490
Mdn1	chr4	+	102	17959
Mdp1	chr14	-	5	1802
Me1	chr9	-	15	3577
Me2	chr18	-	16	2455
Me3	chr7	+	14	4370
Mea1	chr17	+	4	840
Meaf6	chr4	+	6	876
Mecom	chr3	-	18	5504
Mecp2	chrX	-	4	10275
Mecr	chr4	+	10	1337
Med1	chr11	-	19	7589
Med10	chr13	+	4	862
Med11	chr11	+	3	889
Med12	chrX	+	45	8447
Med12l	chr3	+	44	10245
Med13	chr11	-	30	11787
Med13l	chr5	+	31	9295
Med14	chrX	-	31	7361
Med15	chr16	-	18	3383
Med16	chr10	-	15	3218
Med17	chr9	-	12	3900
Med18	chr4	-	3	1677
Med19	chr2	+	5	2059
Med20	chr17	+	4	2040
Med21	chr6	+	4	780
Med22	chr2	-	3	3466
Med23	chr10	+	30	4946
Med24	chr11	-	26	3410
Med25	chr7	-	18	2271
Med26	chr8	-	3	3039
Med27	chr2	+	8	1232
Med28	chr5	+	4	4568
Med29	chr7	-	4	2162
Med30	chr15	+	4	871
Med31	chr11	-	4	1161
Med4	chr14	+	7	1304
Med6	chr12	-	8	1004
Med7	chr11	+	3	2574
Med8	chr4	+	8	1893
Med9	chr11	+	2	3013
Mef2a	chr7	-	12	2870
Mef2b	chr8	+	9	1342
Mef2c	chr13	+	12	6565
Mef2d	chr3	+	11	2459
Mefv	chr16	-	10	3281
Meg3	chr12	+	11	12906
Megf10	chr18	+	25	7514
Megf11	chr9	+	26	6631
Megf6	chr4	+	37	6876
Megf8	chr7	+	41	10040
Megf9	chr4	-	6	3062
Mei1	chr15	+	31	3991
Mei4	chr9	+	5	3061
Meig1	chr2	-	3	706
Meis1	chr11	-	13	3441
Meis2	chr2	-	14	5267
Meis3	chr7	+	13	1780
Melk	chr4	+	18	2914
Memo1	chr17	-	9	1499
Men1	chr19	+	9	3040
Meox1	chr11	-	3	2208
Meox2	chr12	+	3	2348
Mep1a	chr17	-	14	2923
Mep1b	chr18	+	15	2286
Mepce	chr5	-	4	3166
Mepe	chr5	+	3	1682
Mertk	chr2	+	19	347
Mesdc1	chr7	-	1	3847
Mesdc2	chr7	+	3	4492
Mesp1	chr7	-	2	1077
Mesp2	chr7	+	2	1936
Mest	chr6	+	12	249
Met	chr6	+	22	657
Metap1	chr3	-	11	251
Metap1d	chr2	+	10	120
Metap2	chr10	-	12	493
Metrn	chr17	-	4	136
Metrnl	chr11	+	4	245
Mettl1	chr10	+	6	86
Mettl10	chr7	-	6	104
Mettl11a	chr2	+	4	120
Mettl11b	chr1	-	4	104
Mettl13	chr1	-	8	276
Mettl14	chr3	-	11	257
Mettl15	chr2	-	6	185
Mettl16	chr11	+	10	269
Mettl17	chr14	+	14	157
Mettl2	chr11	+	9	259
Mettl21a	chr1	-	3	265
Mettl21d	chr12	-	6	101
Mettl22	chr16	+	11	127
Mettl3	chr14	-	11	195
Mettl4	chr17	-	9	212
Mettl5	chr2	-	7	94
Mettl6	chr14	-	6	188
Mettl7a1	chr15	+	2	187
Mettl7a2	chr15	+	2	177
Mettl7b	chr10	-	2	121
Mettl8	chr2	-	10	233
Mettl9	chr7	+	5	181
Mex3a	chr3	+	2	5776
Mex3b	chr7	+	2	3416
Mex3c	chr18	+	2	4080
Mex3d	chr10	-	2	3258
Mfap1a	chr2	-	7	3419
Mfap1b	chr2	-	7	1887
Mfap2	chr4	+	10	1139
Mfap3	chr11	+	3	4864
Mfap3l	chr8	+	5	6789
Mfap4	chr11	+	6	1513
Mfap5	chr6	+	10	1410
Mff	chr1	+	9	1865
Mfge8	chr7	-	10	2126
Mfhas1	chr8	+	3	6408
Mfi2	chr16	+	16	4132
Mfn1	chr3	+	18	4531
Mfn2	chr4	-	19	4377
Mfng	chr15	-	8	1834
Mfrp	chr9	+	14	4275
Mfsd1	chr3	+	16	2978
Mfsd10	chr5	-	13	1827
Mfsd11	chr11	+	13	3105
Mfsd2a	chr4	-	14	2150
Mfsd2b	chr12	-	14	3125
Mfsd3	chr15	+	5	2169
Mfsd4	chr1	-	12	4853
Mfsd5	chr15	+	2	1742
Mfsd6	chr1	-	7	5591
Mfsd6l	chr11	+	1	2060
Mfsd7a	chr5	-	10	2508
Mfsd7b	chr1	-	10	4087
Mfsd7c	chr12	+	10	3435
Mfsd8	chr3	-	12	3051
Mfsd9	chr1	-	6	3152
Mga	chr2	+	24	13931
Mgam	chr6	+	48	6488
Mgat1	chr11	+	6	328
Mgat2	chr12	+	1	261
Mgat3	chr15	+	2	465
Mgat4a	chr1	-	15	698
Mgat4b	chr11	+	15	235
Mgat4c	chr10	+	11	471
Mgat5	chr1	+	18	304
Mgat5b	chr11	+	17	419
MGC107098	chrY_random	+|-	4	2412
Mgea5	chr19	-	16	4797
Mgl2	chr11	+	10	1550
Mgll	chr6	+	10	4628
Mgmt	chr7	+	5	80
Mgp	chr6	-	4	599
Mgrn1	chr16	+	17	3138
Mgst1	chr6	+	4	93
Mgst2	chr3	+	5	58
Mgst3	chr1	-	6	60
Mia1	chr7	-	4	567
Mia2	chr12	+	4	1628
Mia3	chr1_random	-	27	6741
Miat	chr5	-	7	873
Mib1	chr18	+	21	3793
Mib2	chr4	-	19	3881
Mical1	chr10	+	24	3563
Mical2	chr7	+	25	7370
Mical3	chr6	-	18	2894
Micalcl	chr7	+	10	2397
Micall1	chr15	+	16	6694
Micall2	chr5	-	17	3346
Mid1	chrX	+	11	4099
Mid1ip1	chrX	+	2	2059
Mid2	chrX	+	9	5916
Midn	chr10	+	9	3708
Mier1	chr4	+	16	4878
Mier2	chr10	-	14	2562
Mier3	chr13	+	13	5277
Mif	chr10	-	3	554
Mif4gd	chr11	-	6	1824
Miip	chr4	-	10	1813
Mill1	chr7	+	5	2489
Mill2	chr7	+	6	1120
Mina	chr16	+	10	2149
Mink1	chr11	+	33	4997
Minpp1	chr19	+	5	2619
Mios	chr6	+	12	3704
Miox	chr15	+	10	1047
Mip	chr10	+	4	2143
Mipep	chr14	+	20	3581
Mipol1	chr12	+	10	1454
Mir100	chr9	+	1	80
Mir101a	chr4	-	1	83
Mir101b	chr19	+	1	97
Mir101c	chr9	-	1	75
Mir103-1	chr11	+	1	86
Mir103-2	chr2	+	1	86
Mir105	chrX	-	1	80
Mir106a	chrX	-	1	65
Mir106b	chr5	-	1	82
Mir107	chr19	-	1	87
Mir10a	chr11	+	1	110
Mir10b	chr2	+	1	68
Mir1186	chr8	-	1	122
Mir1186b	chr8	+	1	63
Mir1187	chr5	-	1	122
Mir1188	chr12	+	1	120
Mir1190	chr12	-	1	121
Mir1192	chr19	+	1	121
Mir1193	chr12	+	1	121
Mir1196	chr14	-	1	118
Mir1197	chr12	+	1	120
Mir1199	chr8	-	1	119
Mir1224	chr16	+	1	85
Mir122a	chr18	+	1	66
Mir1247	chr12	-	1	82
Mir1249	chr15	-	1	98
Mir124a-1	chr14	+	1	85
Mir124a-2	chr3	+	1	109
Mir124a-3	chr2	+	1	68
Mir1251	chr10	-	1	84
Mir125a	chr17	+	1	68
Mir125b-1	chr9	+	1	77
Mir125b-2	chr16	+	1	71
Mir126	chr2	+	1	73
Mir1264	chrX	+	1	86
Mir127	chr12	+	1	70
Mir128-1	chr1	+	1	70
Mir128-2	chr9	-	1	76
Mir129-1	chr6	+	1	73
Mir129-2	chr2	-	1	90
Mir1298	chrX	+	1	98
Mir1306	chr16	-	1	79
Mir130a	chr2	-	1	64
Mir130b	chr16	-	1	82
Mir132	chr11	+	1	66
Mir133a-1	chr18	-	1	68
Mir133a-2	chr2	+	1	104
Mir133b	chr1	+	1	119
Mir134	chr12	+	1	71
Mir135a-1	chr9	+	1	90
Mir135a-2	chr10	-	1	100
Mir135b	chr1	+	1	97
Mir136	chr12	+	1	62
Mir137	chr3	+	1	73
Mir138-1	chr9	+	1	99
Mir138-2	chr8	+	1	71
Mir138-2	chrX_random	-	1	71
Mir139	chr7	+	1	68
Mir140	chr8	+	1	70
Mir141	chr6	-	1	72
Mir142	chr11	+	1	64
Mir143	chr18	-	1	63
Mir144	chr11	+	1	66
Mir145	chr18	-	1	70
Mir146	chr11	-	1	65
Mir146b	chr19	+	1	109
Mir147	chr2	+	1	79
Mir148a	chr6	-	1	99
Mir148b	chr15	+	1	97
Mir149	chr1	+	1	66
Mir150	chr7	+	1	65
Mir152	chr11	+	1	73
Mir153	chr12	+	1	69
Mir154	chr12	+	1	66
Mir155	chr16	+	1	65
Mir15a	chr14	-	1	84
Mir15b	chr3	+	1	64
Mir16-1	chr14	-	1	93
Mir16-2	chr3	+	1	95
Mir17	chr14	+	1	84
Mir17hg	chr14	+	1	2339
Mir18	chr14	+	1	96
Mir181a-1	chr1	+	1	87
Mir181a-2	chr2	+	1	76
Mir181b-1	chr1	+	1	80
Mir181b-2	chr2	+	1	86
Mir181c	chr8	-	1	89
Mir181d	chr8	-	1	72
Mir182	chr6	-	1	75
Mir183	chr6	-	1	70
Mir1839	chr7	+	1	73
Mir184	chr9	-	1	69
Mir1843	chr12	-	1	65
Mir1843b	chr1	+	1	66
Mir185	chr16	-	1	65
Mir186	chr3	+	1	71
Mir187	chr18	-	1	61
Mir188	chrX	-	1	68
Mir1892	chr12	-	1	80
Mir1893	chr18	-	1	83
Mir1894	chr17	+	1	81
Mir1895	chr3	-	1	79
Mir1896	chr13	+	1	81
Mir1897	chr3	+	1	79
Mir1898	chr15	+	1	83
Mir1899	chr9	+	1	96
Mir18b	chrX	-	1	83
Mir190	chr9	-	1	67
Mir1900	chr9	-	1	78
Mir1901	chr18	-	1	78
Mir1902	chr2	-	1	80
Mir1903	chr8	+	1	80
Mir1904	chr13	+	1	80
Mir1905	chr3	-	1	82
Mir1906-1	chr12	+	1	80
Mir1906-1	chrX	-	1	80
Mir1906-2	chr12	+	1	80
Mir1906-2	chrX	-	1	80
Mir1907	chr15	-	1	90
Mir190b	chr3	+	1	80
Mir191	chr9	+	1	74
Mir1912	chrX	+	1	87
Mir192	chr19	+	1	89
Mir1929	chr10	+	1	93
Mir193	chr11	+	1	66
Mir1930	chr10	+	1	84
Mir1931	chr10	+	1	119
Mir1932	chr11	+	1	90
Mir1933	chr11	-	1	88
Mir1934	chr11	+	1	83
Mir1936	chr12	-	1	93
Mir1938	chr12	-	1	100
Mir193b	chr16	+	1	79
Mir1940	chr13	+	1	104
Mir1941	chr15	+	1	83
Mir194-1	chr1	+	1	67
Mir1942	chr15	-	1	63
Mir194-2	chr19	+	1	86
Mir1943	chr15	-	1	73
Mir1945	chr16	-	1	78
