geneName	geneChromosome	strand	exonNumber	geneLength
MYO9B	chr19	+	40	7623
MYOC	chr1	-	3	2045
MYOCD	chr17	+	15	7216
MYOD1	chr11	+	3	1806
MYOF	chr10	-	54	6843
MYOG	chr1	-	3	1744
MYOM1	chr18	-	38	5847
MYOM2	chr8	+	37	5011
MYOM3	chr1	-	37	5800
MYOT	chr5	+	10	2272
MYOZ1	chr10	-	6	1541
MYOZ2	chr4	+	6	2597
MYOZ3	chr5	+	7	3831
MYPN	chr10	+	20	5756
MYPOP	chr19	-	3	1887
MYRIP	chr3	+	17	4869
MYSM1	chr1	-	20	7768
MYT1	chr20	+	23	5535
MYT1L	chr2	-	25	7136
MZB1	chr5	-	4	827
MZF1	chr19	-	6	2921
MZT1	chr13	-	3	2412
MZT2A	chr2	-	3	693
MZT2B	chr2	+	3	933
N4BP1	chr16	-	7	7106
N4BP2	chr4	+	18	9666
N4BP2L1	chr13	-	6	3116
N4BP2L2	chr13	-	10	4893
N4BP3	chr5	+	5	5987
N6AMT1	chr21	-	6	4865
N6AMT2	chr13	-	5	872
NAA10	chrX	-	8	882
NAA11	chr4	-	2	1516
NAA15	chr4	+	20	5554
NAA16	chr13	+	20	4592
NAA20	chr20	+	7	1333
NAA25	chr12	-	24	5819
NAA30	chr14	+	5	4475
NAA35	chr9	+	23	2657
NAA38	chr7	+	4	12520
NAA40	chr11	+	8	3336
NAA50	chr3	-	5	6134
NAA60	chr16	+	9	2890
NAAA	chr4	-	12	2562
NAALAD2	chr11	+	19	3196
NAALADL1	chr11	-	18	2687
NAALADL2	chr3	+	14	4912
NAB1	chr2	+	10	4469
NAB2	chr12	+	7	2711
NACA	chr12	-	11	3498
NACA2	chr17	-	1	770
NACAD	chr7	-	8	4761
NACAP1	chr8	+	1	703
NACC1	chr19	+	6	4491
NACC2	chr9	-	6	6899
NADK	chr1	-	17	4226
NADKD1	chr5	-	13	3942
NADSYN1	chr11	+	21	2430
NAE1	chr16	-	21	1911
NAF1	chr4	-	9	2313
NAGA	chr22	-	9	3726
NAGK	chr2	+	10	1801
NAGLU	chr17	+	6	2782
NAGPA	chr16	-	10	2209
NAGS	chr17	+	7	2072
NAIF1	chr9	-	2	3398
NAIP	chr5	-	17	6551
NALCN	chr13	-	44	6923
NAMPT	chr7	-	11	4581
NANOG	chr12	+	4	2098
NANOGNB	chr12	+	4	907
NANOS1	chr10	+	1	4627
NANOS2	chr19	-	1	1564
NANOS3	chr19	+	2	833
NANP	chr20	-	2	3799
NANS	chr9	+	6	1240
NAP1L1	chr12	-	15	5125
NAP1L2	chrX	-	1	2574
NAP1L3	chrX	-	1	2758
NAP1L4	chr11	-	16	2518
NAP1L5	chr4	-	1	1958
NAP1L6	chrX	-	1	2044
NAPA	chr19	-	11	1860
NAPB	chr20	-	11	3871
NAPEPLD	chr7	-	5	5363
NAPG	chr18	+	12	3715
NAPRT1	chr8	-	13	1695
NAPSA	chr19	-	9	1392
NAPSB	chr19	-	9	1330
NARF	chr17	+	13	2084
NARFL	chr16	-	11	2091
NARG2	chr15	-	16	7209
NARS	chr18	-	14	2865
NARS2	chr11	-	14	2519
NASP	chr1	+	15	3291
NAT1	chr8	+	9	3107
NAT10	chr11	+	29	4041
NAT14	chr19	+	3	1350
NAT2	chr8	+	2	1317
NAT6	chr3	-	3	1549
NAT8	chr2	-	2	1073
NAT8B	chr2	-	1	832
NAT8L	chr4	+	3	5871
NAT9	chr17	-	7	1875
NAV1	chr1	+	31	13265
NAV2	chr11	+	40	11350
NAV2-AS4	chr11	-	4	1369
NAV3	chr12	+	39	9758
NBAS	chr2	-	52	7282
NBEA	chr13	+	59	11210
NBEAL1	chr2	+	55	9058
NBEAL2	chr3	+	54	8827
NBEAP1	chr15	-	3	548
NBL1	chr1	+	8	2863
NBLA00301	chr4	+	4	766
NBN	chr8	-	16	4621
NBPF1	chr1	-	29	4339
NBPF10	chr1	+	84	10697
NBPF11	chr1	-	48	10934
NBPF14	chr1	-	22	3689
NBPF15	chr1	+	22	4802
NBPF16	chr1	+	32	7662
NBPF22P	chr5	+	8	2633
NBPF24	chr1	-	46	6818
NBPF3	chr1	+	15	3766
NBPF4	chr1	-	15	2499
NBPF6	chr1	+	16	2222
NBPF7	chr1	-	8	1887
NBPF9	chr1	+	21	2928
NBR1	chr17	+	22	5061
NBR2	chr17	+	5	1366
NCALD	chr8	-	11	4487
NCAM1	chr11	+	24	8527
NCAM2	chr21	+	18	5002
NCAN	chr19	+	15	6406
NCAPD2	chr12	+	32	4806
NCAPD3	chr11	-	35	5605
NCAPG	chr4	+	21	4663
NCAPG2	chr7	-	28	3932
NCAPH	chr2	+	18	4495
NCAPH2	chr22	+	20	3790
NCBP1	chr9	+	23	5380
NCBP2	chr3	-	4	2170
NCCRP1	chr19	+	6	1973
NCDN	chr1	+	7	3705
NCEH1	chr3	-	5	4315
NCF1	chr7	+	11	1398
NCF1B	chr7	+	8	1516
NCF1C	chr7	-	11	1456
NCF2	chr1	-	16	2494
NCF4	chr22	+	9	1643
NCK1	chr3	+	5	2057
NCK2	chr2	+	6	2667
NCKAP1	chr2	-	32	4632
NCKAP1L	chr12	+	32	3945
NCKAP5	chr2	-	20	7594
NCKAP5L	chr12	-	13	4900
NCKIPSD	chr3	-	13	2962
NCL	chr2	-	14	2717
NCLN	chr19	+	15	3733
NCOA1	chr2	+	22	6951
NCOA2	chr8	-	23	6157
NCOA3	chr20	+	23	8026
NCOA4	chr10	+	14	4082
NCOA5	chr20	-	8	3207
NCOA6	chr20	-	15	7062
NCOA7	chr6	+	20	7071
NCOR1	chr17	-	46	10135
NCOR2	chr12	-	49	8881
NCR1	chr19	+	7	1153
NCR2	chr6	+	6	1084
NCR3	chr6	-	5	1224
NCR3	chr6_apd_hap1	-	5	1224
NCR3	chr6_cox_hap2	-	5	1224
NCR3	chr6_dbb_hap3	-	5	1224
NCR3	chr6_mann_hap4	-	5	1224
NCR3	chr6_mcf_hap5	-	5	1224
NCR3	chr6_qbl_hap6	-	5	1224
NCR3	chr6_ssto_hap7	-	5	119
NCRNA00028	chr20	+	4	587
NCRNA00029	chr20	-	4	1749
NCRNA00032	chr9	-	17	2913
NCRNA00051	chr8	+	3	1046
NCRNA00052	chr15	+	3	1786
NCRNA00085	chr19	+	8	1964
NCRNA00086	chrX	+	2	3456
NCRNA00087	chrX	-	2	2808
NCRNA00092	chr9	-	2	1721
NCRNA00094	chr9	+	3	5734
NCRNA00099	chr4	-	1	9848
NCRNA00102	chrX	-	2	1337
NCRNA00111	chr21	+	3	454
NCRNA00112	chr21	+	3	524
NCRNA00113	chr21	+	4	524
NCRNA00114	chr21	-	9	1103
NCRNA00115	chr1	-	1	1317
NCRNA00116	chr2	-	8	1619
NCRNA00119	chr3	+	11	2490
NCRNA00152	chr2	+	5	952
NCRNA00157	chr21	-	3	461
NCRNA00158	chr21	-	5	1476
NCRNA00159	chr21	-	2	129
NCRNA00160	chr21	+	6	694
NCRNA00161	chr21	+	2	870
NCRNA00162	chr21	-	2	729
NCRNA00163	chr21	-	2	2155
NCRNA00167	chr11	+	1	2863
NCRNA00168	chr10	+	2	644
NCRNA00169	chr16	+	3	2304
NCRNA00173	chr12	+	4	2004
NCRNA00174	chr7	-	5	4424
NCRNA00175	chr21	-	3	3455
NCRNA00176	chr20	+	4	5387
NCRNA00184	chr1	+	2	2270
NCRNA00185	chrY	-	2	1495
NCRNA00188	chr17	+	9	2433
NCRNA00189	chr21	+	4	664
NCRNA00200	chr10	+	3	2434
NCRNA00201	chr1	-	2	5045
NCRNA00202	chr10	-	5	3620
NCRNA00204A	chrX	+|-	2	1420
NCRNA00204B	chrX	+|-	2	1420
NCRNA00207	chr22	+	5	822
NCRNA00208	chr8	+	3	1927
NCRNA00219	chr5	+	3	1194
NCRNA00221	chr14	+	3	1743
NCRNA00222	chr6	+	5	1753
NCRNA00226	chr14	+	2	595
NCRNA00229	chr22	-	5	826
NCRNA00230A	chrY	-|+	6	919
NCRNA00230B	chrY	-|+	6	924
NCRNA00235	chr16	-	1	561
NCRNA00238	chr14	+	11	1133
NCRNA00239	chr14	+	4	642
NCRNA00240	chr6	+	3	977
NCRNA00241	chr6	-	1	1851
NCRNA00242	chr6	-	2	2418
NCRNA00244	chr7	+	1	611
NCRNA00245	chr10	+	3	2764
NCRNA00246A	chrX	-	1	2022
NCRNA00246B	chrX	-	1	2022
NCRNA00247	chr4	+	4	1569
NCRNA00251	chr8	-	4	1054
NCRNA00252	chr8	+	5	701
NCRNA00254	chr16	-	3	662
NCRNA00255	chr8	+	2	2010
NCRNA00256A	chr9	+	3	5802
NCRNA00256B	chr9	-	3	5806
NCRNA00257	chr21	-	1	1028
NCRNA00258	chr21	+	3	1073
NCRNA00261	chr20	-	4	4911
NCRNA00263	chr10	+	3	988
NCRNA00264	chr10	+	4	1083
NCRNA00265	chr7	+	12	4644
NCRNA00266-1	chr20	+	3	723
NCRNA00271	chr6	+	4	1636
NCRNA00272	chr1	+	4	738
NCRNA00273	chr16	-	1	1452
NCRNA00277	chr15	+	4	2526
NCRNA00281	chrUn_gl000212	+	8	1962
NCRNA00282	chr13	-	5	4126
NCRNA00284	chr13	+	3	2564
NCRNA00285	chr21	-	4	497
NCRNA00287	chr9	-	1	5984
NCRNA00288	chr11	+	3	1768
NCRNA00290	chr4	-	3	592
NCRNA00292	chr1	-	2	942
NCRNA00293	chr8	+	11	2696
NCRNA00294	chr11	+	1	3305
NCRNA00299	chr2	-	9	2000
NCRNA00301	chr11	+	7	851
NCRNA00303	chr1	-	6	1514
NCRNA00304	chr16	+	4	2243
NCRNA00305	chr18	-	4	869
NCRNA00306	chr19	+	3	768
NCRNA00307	chr21	-	3	424
NCRNA00308	chr21	+	6	727
NCRNA00309	chr2	-	6	3306
NCRNA00310	chr21	+	3	1807
NCRNA00311	chr16	+	3	1784
NCRNA00312	chr3	+	1	2113
NCRNA00313	chr21	-	4	579
NCRNA00314	chr21	+	2	583
NCRNA00317	chr21	-	3	612
NCRNA00318	chr21	+	2	1073
NCRNA00319	chr21	+	3	3002
NCRNA00320	chr21	-	8	2014
NCRNA00321	chr15	-	1	3281
NCRNA00323	chr21	-	2	2019
NCRNA00324	chr17	-	3	2094
NCRNA00326	chr6	+	4	1214
NCRNA00327	chr13	+	3	2087
NCRNA00335	chr20	-	7	2449
NCRNA00336	chr6	-	2	2107
NCRNA00338	chr17	+	3	2169
NCRNA00339	chr1	+	3	1197
NCRNA00341	chr14	-	1	2824
NCRNA00346	chr13	-	1	6322
NCRUPAR	chr5	+	1	924
NCS1	chr9	+	9	5010
NCSTN	chr1	+	17	2935
NDC80	chr18	+	17	2172
NDE1	chr16	+	11	4003
NDEL1	chr17	+	10	2410
NDFIP1	chr5	+	8	3597
NDFIP2	chr13	+	8	4655
NDN	chr15	-	1	1897
NDNF	chr4	-	4	2871
NDNL2	chr15	-	1	1668
NDOR1	chr9	+	14	4877
NDP	chrX	-	3	2002
NDRG1	chr8	-	16	3478
NDRG2	chr14	-	18	2199
NDRG3	chr20	-	16	3024
NDRG4	chr16	+	21	4311
NDST1	chr5	+	15	8030
NDST2	chr10	-	15	3996
NDST3	chr4	+	14	5947
NDST4	chr4	-	14	3343
NDUFA1	chrX	+	3	486
NDUFA10	chr2	-	10	4915
NDUFA11	chr19	-	6	2938
NDUFA12	chr12	-	4	599
NDUFA13	chr19	+	5	542
NDUFA2	chr5	-	2	893
NDUFA3	chr19	+	4	354
NDUFA4	chr7	-	4	2058
NDUFA4L2	chr12	-	5	1188
NDUFA5	chr7	-	5	1550
NDUFA6	chr22	-	3	1184
NDUFA7	chr19	-	4	585
NDUFA8	chr9	-	4	843
NDUFA9	chr12	+	11	1609
NDUFAB1	chr16	-	5	667
NDUFAF1	chr15	-	5	1457
NDUFAF2	chr5	+	4	719
NDUFAF3	chr3	+	7	1691
NDUFAF4	chr6	-	3	2411
NDUFB1	chr14	-	3	419
NDUFB10	chr16	+	4	697
NDUFB11	chrX	-	3	1124
NDUFB2	chr7	+	4	495
NDUFB3	chr2	+	3	755
NDUFB4	chr3	+	2	1560
NDUFB5	chr3	+	6	1059
NDUFB6	chr9	-	4	861
NDUFB7	chr19	-	3	546
NDUFB8	chr10	-	5	686
NDUFB9	chr8	+	4	719
NDUFC1	chr4	-	8	1453
NDUFC2	chr11	-	3	2475
NDUFC2-KCTD14	chr11	-	4	2436
NDUFS1	chr2	-	20	3572
NDUFS2	chr1	+	14	2275
NDUFS3	chr11	+	7	959
NDUFS4	chr5	+	5	676
NDUFS5	chr1	+	3	571
NDUFS6	chr5	+	4	548
NDUFS7	chr19	+	8	786
NDUFS8	chr11	+	7	804
NDUFV1	chr11	+	10	1631
NDUFV2	chr18	+	8	930
NDUFV3	chr21	+	4	2130
NEAT1	chr11	+	1	3735
NEB	chr2	-	183	26307
NEBL	chr10	-	32	9926
NECAB1	chr8	+	13	5140
NECAB2	chr16	+	13	1606
NECAB3	chr20	-	12	2039
NECAP1	chr12	+	8	2593
NECAP2	chr1	+	8	2081
NEDD1	chr12	+	16	4098
NEDD4	chr15	-	30	7606
NEDD4L	chr18	+	36	9625
NEDD8	chr14	-	4	625
NEDD8-MDP1	chr14	-	7	772
NEDD9	chr6	-	10	5584
NEFH	chr22	+	4	3719
NEFL	chr8	-	4	3589
NEFM	chr8	+	4	3627
NEGR1	chr1	-	7	5669
NEIL1	chr15	+	10	1892
NEIL2	chr8	+	5	2751
NEIL3	chr4	+	10	2402
NEK1	chr4	-	35	5757
NEK10	chr3	-	25	2639
NEK11	chr3	+	19	3324
NEK2	chr1	-	9	3274
NEK3	chr13	-	17	2734
NEK4	chr3	-	16	3726
NEK5	chr13	-	22	2910
NEK6	chr9	+	15	3263
NEK7	chr1	+	10	4132
NEK8	chr17	+	15	2858
NEK9	chr14	-	22	5543
NELF	chr9	-	17	3654
NELL1	chr11	+	20	3247
NELL2	chr12	-	23	4234
NEMF	chr14	-	33	4121
NENF	chr1	+	4	949
NEO1	chr15	+	29	7088
NES	chr1	-	4	5557
NET1	chr10	+	13	3674
NETO1	chr18	-	14	8173
NETO2	chr16	-	9	3692
NEU1	chr6	-	6	2071
NEU1	chr6_apd_hap1	-	6	2071
NEU1	chr6_cox_hap2	-	6	2071
NEU1	chr6_dbb_hap3	-	6	2071
NEU1	chr6_mann_hap4	-	6	2071
NEU1	chr6_mcf_hap5	-	6	2071
NEU1	chr6_qbl_hap6	-	6	2071
NEU1	chr6_ssto_hap7	-	6	205
NEU2	chr2	+	2	1143
NEU3	chr11	+	3	2748
NEU4	chr2	+	6	2744
NEURL	chr10	+	6	4315
NEURL1B	chr5	+	5	6407
NEURL2	chr20	-	2	1259
NEURL3	chr2	-	4	1675
NEURL4	chr17	-	29	5187
NEUROD1	chr2	-	2	2945
NEUROD2	chr17	-	2	3032
NEUROD4	chr12	+	2	3956
NEUROD6	chr7	-	2	2156
NEUROG1	chr5	-	1	1668
NEUROG2	chr4	-	2	2287
NEUROG3	chr10	-	2	1255
NEXN	chr1	+	13	3389
NF1	chr17	+	58	13260
NF1P1	chr15	-	16	1932
NF2	chr22	+	17	6925
NFAM1	chr22	-	6	5604
NFASC	chr1	+	33	11057
NFAT5	chr16	+	16	13672
NFATC1	chr18	+	11	5780
NFATC2	chr20	-	12	3324
NFATC2IP	chr16	+	8	3858
NFATC3	chr16	+	12	6525
NFATC4	chr14	+	11	6025
NFE2	chr12	-	4	1864
NFE2L1	chr17	+	6	4874
NFE2L2	chr2	-	6	3340
NFE2L3	chr7	+	4	3710
NFIA	chr1	+	13	10023
NFIB	chr9	-	12	8946
NFIC	chr19	+	12	2493
NFIL3	chr9	-	2	2085
NFIX	chr19	+	10	5576
NFKB1	chr4	+	24	4085
NFKB2	chr10	+	24	3348
NFKBIA	chr14	-	6	1567
NFKBIB	chr19	+	6	2347
NFKBID	chr19	-	12	1834
NFKBIE	chr6	-	6	2581
NFKBIL1	chr6	+	5	1606
NFKBIL1	chr6_cox_hap2	+	5	1606
NFKBIL1	chr6_dbb_hap3	+	5	1606
NFKBIL1	chr6_mann_hap4	+	5	1606
NFKBIL1	chr6_mcf_hap5	+	5	1606
NFKBIL1	chr6_qbl_hap6	+	5	1606
NFKBIL1	chr6_ssto_hap7	+	5	158
NFKBIZ	chr3	+	14	4197
NFRKB	chr11	-	27	5226
NFS1	chr20	-	14	2507
NFU1	chr2	-	8	1179
NFX1	chr9	+	25	6152
NFXL1	chr4	-	23	3727
NFYA	chr6	+	10	6219
NFYB	chr12	-	8	3482
NFYC	chr1	+	17	2821
NGB	chr14	-	4	1876
NGDN	chr14	+	10	1588
NGEF	chr2	-	16	3443
NGF	chr1	-	3	1049
NGFR	chr17	+	6	3420
NGFRAP1	chrX	+	3	1246
NGLY1	chr3	-	14	2860
NGRN	chr15	+	2	1760
NHEG1	chr6	-	3	1360
NHEJ1	chr2	-	8	2103
NHLH1	chr1	+	2	2559
NHLH2	chr1	-	3	2679
NHLRC1	chr6	-	1	2134
NHLRC2	chr10	+	11	6392
NHLRC3	chr13	+	7	3549
NHLRC4	chr16	+	2	2044
NHP2	chr5	-	4	854
NHP2L1	chr22	-	4	1697
NHS	chrX	+	10	9131
NHSL1	chr6	-	9	7832
NHSL2	chrX	+	8	3678
NICN1	chr3	-	6	3227
NID1	chr1	-	20	5881
NID2	chr14	-	22	5046
NIF3L1	chr2	+	7	1740
NIM1	chr5	+	4	2313
NIN	chr14	-	32	10937
NINJ1	chr9	-	4	1281
NINJ2	chr12	-	4	1062
NINL	chr20	-	24	4972
NIP7	chr16	+	5	2319
NIPA1	chr15	-	6	6589
NIPA2	chr15	-	10	3503
NIPAL1	chr4	+	6	2190
NIPAL2	chr8	-	12	2255
NIPAL3	chr1	+	12	5426
NIPAL4	chr5	+	6	3279
NIPBL	chr5	+	46	10389
NIPSNAP1	chr22	-	10	2236
NIPSNAP3A	chr9	+	6	1633
NIPSNAP3B	chr9	+	6	1752
NISCH	chr3	+	21	5239
NIT1	chr1	+	8	3196
NIT2	chr3	+	10	1271
NKAIN1	chr1	-	7	2922
NKAIN2	chr6	+	7	3315
NKAIN3	chr8	+	6	1566
NKAIN4	chr20	-	7	1430
NKAP	chrX	-	9	1585
NKAPL	chr6	+	1	1639
NKAPP1	chrX	-	3	2420
NKD1	chr16	+	10	8716
NKD2	chr5	+	10	1798
NKG7	chr19	-	4	826
NKIRAS1	chr3	-	5	1995
NKIRAS2	chr17	+	5	2541
NKPD1	chr19	-	4	4687
NKRF	chrX	-	4	3992
NKTR	chr3	+	17	7302
NKX1-2	chr10	-	2	971
NKX2-1	chr14	-	3	2509
NKX2-2	chr20	-	2	2080
NKX2-3	chr10	+	2	2096
NKX2-4	chr20	-	2	1619
NKX2-5	chr5	-	2	1961
NKX2-6	chr8	-	2	906
NKX2-8	chr14	-	2	1803
NKX3-1	chr8	-	2	3281
NKX3-2	chr4	-	2	2241
NKX6-1	chr4	-	3	1116
NKX6-2	chr10	-	3	1019
NKX6-3	chr8	-	2	551
NLE1	chr17	-	12	2709
NLGN1	chr3	+	7	4918
NLGN2	chr17	+	7	4642
NLGN3	chrX	+	8	3985
NLGN4X	chrX	-	7	5815
NLGN4Y	chrY	+	10	6276
NLK	chr17	+	11	3538
NLN	chr5	+	13	8661
NLRC3	chr16	-	20	6399
NLRC4	chr2	-	10	3517
NLRC5	chr16	+	49	6822
NLRP1	chr17	-	18	6099
NLRP10	chr11	-	2	2020
NLRP11	chr19	-	12	4041
NLRP12	chr19	-	11	5084
NLRP13	chr19	-	11	3157
NLRP14	chr11	+	12	3823
NLRP2	chr19	+	14	3669
NLRP3	chr1	+	10	4495
NLRP4	chr19	+	10	3674
NLRP5	chr19	+	15	3883
NLRP6	chr11	+	8	2679
NLRP7	chr19	-	11	3421
NLRP8	chr19	+	10	3934
NLRP9	chr19	-	9	3484
NLRX1	chr11	+	10	3744
NMB	chr15	-	3	1030
NMBR	chr6	-	3	1354
NMD3	chr3	+	16	2728
NME1	chr17	+	6	1031
NME1-NME2	chr17	+	9	1295
NME2	chr17	+	7	1244
NME3	chr16	-	5	1014
NME4	chr16	+	5	1007
NME5	chr5	-	6	1226
NME6	chr3	-	6	1169
NME7	chr1	-	12	1623
NMI	chr2	-	8	1479
NMNAT1	chr1	+	5	3781
NMNAT2	chr1	-	12	5765
NMNAT3	chr3	-	6	2067
NMRAL1	chr16	-	6	1362
NMS	chr2	+	10	485
NMT1	chr17	+	12	4884
NMT2	chr10	-	12	5004
NMU	chr4	-	10	816
NMUR1	chr2	-	3	3274
NMUR2	chr5	-	4	2064
NNAT	chr20	+	3	1302
NNMT	chr11	+	3	1578
NNT	chr5	+	23	4846
NOB1	chr16	-	9	1716
NOBOX	chr7	-	10	2076
NOC2L	chr1	-	19	2800
NOC3L	chr10	-	21	3436
NOC4L	chr12	+	15	1632
NOD1	chr7	-	14	4496
NOD2	chr16	+	12	4485
NODAL	chr10	-	3	2086
NOG	chr17	+	1	1892
NOL10	chr2	-	21	3495
NOL11	chr17	+	18	2454
NOL12	chr22	+	6	2840
NOL3	chr16	+	6	1894
NOL4	chr18	-	14	4623
NOL6	chr9	-	26	4853
NOL7	chr6	+	8	874
NOL8	chr9	-	18	4435
NOL9	chr1	-	12	6712
NOLC1	chr10	+	13	3936
NOM1	chr7	+	11	6077
NOMO1	chr16	+	31	4247
NOMO2	chr16	-	31	4253
NOMO3	chr16	+	31	4316
NONO	chrX	+	13	3218
NOP10	chr15	-	2	535
NOP14	chr4	-	19	2917
NOP16	chr5	-	5	537
NOP2	chr12	-	16	2729
NOP56	chr20	+	12	2193
NOP58	chr2	+	15	1965
NOS1	chr12	-	33	12534
NOS1AP	chr1	+	10	6885
NOS2	chr17	-	27	4206
NOS3	chr7	+	28	5123
NOSIP	chr19	-	10	1098
NOSTRIN	chr2	+	21	2819
NOTCH1	chr9	-	34	9295
NOTCH2	chr1	-	34	11825
NOTCH2NL	chr1	+	5	4962
NOTCH3	chr19	-	33	8071
NOTCH4	chr6	-	30	6745
NOTCH4	chr6_apd_hap1	-	12	3748
NOTCH4	chr6_cox_hap2	-	30	6751
NOTCH4	chr6_mann_hap4	-	30	6742
NOTCH4	chr6_mcf_hap5	-	30	6745
NOTCH4	chr6_qbl_hap6	-	30	6745
NOTCH4	chr6_ssto_hap7	-	30	660
NOTO	chr2	+	3	1448
NOTUM	chr17	-	11	2217
NOV	chr8	+	5	2601
NOVA1	chr14	-	6	4291
NOVA2	chr19	-	4	1877
NOX1	chrX	-	13	2529
NOX3	chr6	-	14	2044
NOX4	chr11	-	22	4899
NOX5	chr15	+	18	3126
NOXA1	chr9	+	14	1633
NOXO1	chr16	-	8	1526
NPAS1	chr19	+	11	2043
NPAS2	chr2	+	21	4004
NPAS3	chr14	+	13	5984
NPAS4	chr11	+	8	3302
NPAT	chr11	-	18	5936
NPB	chr17	+	2	617
NPBWR1	chr8	+	1	987
NPBWR2	chr20	-	1	1002
NPC1	chr18	-	25	4814
NPC1L1	chr7	-	20	5047
NPC2	chr14	-	5	897
NPDC1	chr9	-	9	1528
NPEPL1	chr20	+	14	2373
NPEPPS	chr17	+	23	4339
NPFF	chr12	-	3	592
NPFFR1	chr10	-	4	1311
NPFFR2	chr4	+	6	2449
NPHP1	chr2	-	20	2750
NPHP3	chr3	-	27	5398
NPHP3-ACAD11	chr3	-	45	7788
NPHP4	chr1	-	30	5004
NPHS1	chr19	-	29	5024
NPHS2	chr1	-	8	1871
NPIP	chr16	+	8	1102
NPIPL3	chr16	-	10	3626
NPL	chr1	+	13	3166
NPLOC4	chr17	-	17	4381
NPM1	chr5	+	12	1780
NPM2	chr8	+	9	1100
NPM3	chr10	-	6	877
NPNT	chr4	+	14	4733
NPPA	chr1	-	3	854
NPPA-AS1	chr1	+	4	1662
NPPB	chr1	-	3	698
NPPC	chr2	-	2	381
NPR1	chr1	+	22	4185
NPR2	chr9	+	22	3430
NPR3	chr5	+	9	7597
NPRL2	chr3	-	11	1664
NPRL3	chr16	-	14	3177
NPS	chr10	+	3	322
NPSR1	chr7	+	10	1824
NPTN	chr15	-	9	2454
NPTX1	chr17	-	5	5437
NPTX2	chr7	+	5	2713
NPTXR	chr22	-	5	5815
NPVF	chr7	-	3	1188
NPW	chr16	+	2	1016
NPY	chr7	+	4	560
NPY1R	chr4	-	3	2958
NPY2R	chr4	+	2	3626
NPY5R	chr4	+	4	1843
NPY6R	chr5	+	2	2987
NQO1	chr16	-	6	2591
NQO2	chr6	+	7	1139
NR0B1	chrX	-	2	1585
NR0B2	chr1	-	2	1271
NR1D1	chr17	-	8	2770
NR1D2	chr3	+	9	5391
NR1H2	chr19	+	10	2067
NR1H3	chr11	+	11	1821
NR1H4	chr12	+	13	2589
NR1I2	chr3	+	10	4560
NR1I3	chr1	-	9	1408
NR2C1	chr12	-	15	4480
NR2C2	chr3	+	15	8330
NR2C2AP	chr19	-	5	1299
NR2E1	chr6	+	9	3259
NR2E3	chr15	+	8	2808
NR2F1	chr5	+	3	3197
NR2F2	chr15	+	6	6110
NR2F6	chr19	-	4	1804
NR3C1	chr5	-	11	9455
NR3C2	chr4	-	9	5898
NR4A1	chr12	+	10	2907
NR4A2	chr2	-	8	3531
NR4A3	chr9	+	9	6311
NR5A1	chr9	-	7	3095
NR5A2	chr1	+	8	5044
NR6A1	chr9	-	10	1902
NRADDP	chr3	+	4	1012
NRAP	chr10	-	42	5508
NRARP	chr9	-	1	2621
NRAS	chr1	-	7	4454
NRBF2	chr10	+	4	1896
NRBP1	chr2	+	18	2199
NRBP2	chr8	-	18	3723
NRCAM	chr7	-	33	6685
NRD1	chr1	-	34	4082
NRF1	chr7	+	12	3624
NRG1	chr8	+	18	7788
NRG2	chr5	-	12	4004
NRG3	chr10	+	12	4198
NRG4	chr15	-	6	2181
NRGN	chr11	+	4	1218
NRIP1	chr21	-	4	7556
NRIP2	chr12	-	6	2777
NRIP3	chr11	-	7	3809
NRK	chrX	+	29	8062
NRL	chr14	-	3	1974
NRM	chr6	-	4	1419
NRM	chr6_apd_hap1	-	4	1419
NRM	chr6_cox_hap2	-	4	1419
NRM	chr6_dbb_hap3	-	4	1419
NRM	chr6_mann_hap4	-	4	1419
NRM	chr6_mcf_hap5	-	4	1419
NRM	chr6_qbl_hap6	-	4	1419
NRN1	chr6	-	3	2056
NRN1L	chr16	+	3	633
NRP1	chr10	-	17	5911
NRP2	chr2	+	18	7719
NRSN1	chr6	+	4	2408
NRSN2	chr20	+	4	2386
NRTN	chr19	+	2	1104
NRXN1	chr2	-	25	10626
NRXN2	chr11	-	24	7400
NRXN3	chr14	+	19	7457
NSA2	chr5	+	6	1104
NSD1	chr5	+	24	13059
NSDHL	chrX	+	9	1630
NSF	chr17	+	21	3985
NSF	chr17_ctg5_hap1	-	13	151
NSFL1C	chr20	-	9	3574
NSFP1	chr17	+	14	1174
NSFP1	chr17_ctg5_hap1	-|+	14	112
NSL1	chr1	-	7	13220
NSMAF	chr8	-	32	3782
NSMCE1	chr16	-	8	1062
NSMCE2	chr8	+	8	1212
NSMCE4A	chr10	-	11	1405
NSRP1	chr17	+	7	2499
NSUN2	chr5	-	19	3372
NSUN3	chr3	+	6	1435
NSUN4	chr1	+	6	4436
NSUN5	chr7	-	9	2446
NSUN5P1	chr7	+	11	1751
NSUN5P2	chr7	-	11	1767
NSUN6	chr10	-	11	2426
NSUN7	chr4	+	12	3698
NT5C	chr17	-	5	941
NT5C1A	chr1	-	6	1107
NT5C1B	chr2	-	10	2927
NT5C1B-RDH14	chr2	-	11	2988
NT5C2	chr10	-	19	5361
NT5C3	chr7	-	12	1868
NT5C3L	chr17	-	8	1646
NT5DC1	chr6	+	12	3129
NT5DC2	chr3	-	15	2360
NT5DC3	chr12	-	14	7214
NT5E	chr6	+	9	4068
